#arglist fromdate=20130530 untillane=31 maxdist=24395 totime=1100 mindist=22400 key=480 reliable= todate=20130530 direction=R retrieve=Submit query format= fromtime=1000 fromlane=0 aggregate=5 dvkletter= roadnumber=16
#### Begin of results ####

10D01003AC00D007000B 23500m R- _ 1 20130530 11:00 y 113 104 2 BLK
10D01003AC00D007000F 23500m R- _ 1 20130530 10:00 y 98 94 3 BLK
10D01003AC00D007000F 23500m R- _ 1 20130530 10:05 y 101 93 3 BLK
10D01003AC00D007000F 23500m R- _ 1 20130530 10:10 y 102 95 3 BLK
10D01003AC00D007000F 23500m R- _ 1 20130530 10:15 y 104 94 3 BLK
10D01003AC00D007000F 23500m R- _ 1 20130530 10:20 y 105 93 3 BLK
10D01003AC00D007000F 23500m R- _ 1 20130530 10:25 y 103 95 3 BLK
10D01003AC00D007000F 23500m R- _ 1 20130530 10:30 y 102 94 3 BLK
10D01003AC00D007000F 23500m R- _ 1 20130530 10:35 y 115 95 3 BLK
10D01003AC00D007000F 23500m R- _ 1 20130530 10:40 y 87 95 3 BLK
10D01003AC00D007000F 23500m R- _ 1 20130530 10:45 y 101 95 3 BLK
10D01003AC00D007000F 23500m R- _ 1 20130530 10:50 y 103 94 3 BLK
10D01003AC00D007000F 23500m R- _ 1 20130530 10:55 y 110 95 3 BLK
10D01003AC00D007000F 23500m R- _ 1 20130530 11:00 y 107 93 3 BLK
10D01003C01ED0070007 24030m R- _ 1 20130530 10:00 y 34 113 1 BLK
10D01003C01ED0070007 24030m R- _ 1 20130530 10:05 y 41 111 1 BLK
10D01003C01ED0070007 24030m R- _ 1 20130530 10:10 y 39 113 1 BLK
10D01003C01ED0070007 24030m R- _ 1 20130530 10:15 y 47 112 1 BLK
10D01003C01ED0070007 24030m R- _ 1 20130530 10:20 y 37 111 1 BLK
10D01003C01ED0070007 24030m R- _ 1 20130530 10:25 y 35 112 1 BLK
10D01003C01ED0070007 24030m R- _ 1 20130530 10:30 y 40 114 1 BLK
10D01003C01ED0070007 24030m R- _ 1 20130530 10:35 y 37 113 1 BLK
10D01003C01ED0070007 24030m R- _ 1 20130530 10:40 y 40 117 1 BLK
10D01003C01ED0070007 24030m R- _ 1 20130530 10:45 y 26 115 1 BLK
10D01003C01ED0070007 24030m R- _ 1 20130530 10:50 y 29 115 1 BLK
10D01003C01ED0070007 24030m R- _ 1 20130530 10:55 y 44 113 1 BLK
10D01003C01ED0070007 24030m R- _ 1 20130530 11:00 y 28 115 1 BLK
10D01003C01ED007000B 24030m R- _ 1 20130530 10:00 y 109 101 2 BLK
10D01003C01ED007000B 24030m R- _ 1 20130530 10:05 y 138 101 2 BLK
10D01003C01ED007000B 24030m R- _ 1 20130530 10:10 y 118 102 2 BLK
10D01003C01ED007000B 24030m R- _ 1 20130530 10:15 y 128 100 2 BLK
10D01003C01ED007000B 24030m R- _ 1 20130530 10:20 y 119 101 2 BLK
10D01003C01ED007000B 24030m R- _ 1 20130530 10:25 y 123 102 2 BLK
10D01003C01ED007000B 24030m R- _ 1 20130530 10:30 y 113 102 2 BLK
10D01003C01ED007000B 24030m R- _ 1 20130530 10:35 y 113 103 2 BLK
10D01003C01ED007000B 24030m R- _ 1 20130530 10:40 y 107 103 2 BLK
10D01003C01ED007000B 24030m R- _ 1 20130530 10:45 y 98 102 2 BLK
10D01003C01ED007000B 24030m R- _ 1 20130530 10:50 y 114 101 2 BLK
10D01003C01ED007000B 24030m R- _ 1 20130530 10:55 y 120 100 2 BLK
10D01003C01ED007000B 24030m R- _ 1 20130530 11:00 y 116 102 2 BLK
10D01003C01ED007000F 24030m R- _ 1 20130530 10:00 y 115 89 3 BLK
10D01003C01ED007000F 24030m R- _ 1 20130530 10:05 y 115 89 3 BLK
