3190,2009-05-13 18:50:00,1,19,93
3190,2009-05-13 18:51:00,1,16,96
3190,2009-05-13 18:52:00,1,16,92
3190,2009-05-13 18:53:00,1,14,90
3190,2009-05-13 18:54:00,1,14,97
3190,2009-05-13 18:55:00,1,18,94
3190,2009-05-13 18:56:00,1,16,91
3190,2009-05-13 18:57:00,1,15,94
3190,2009-05-13 18:58:00,1,15,93
3190,2009-05-13 18:59:00,1,14,95
3190,2009-05-13 19:00:00,1,20,95
3190,2009-05-13 19:01:00,1,16,92
3190,2009-05-13 19:02:00,1,17,94
3190,2009-05-13 19:03:00,1,16,98
3190,2009-05-13 19:04:00,1,18,91
3190,2009-05-13 19:05:00,1,17,92
3190,2009-05-13 19:06:00,1,15,91
3190,2009-05-13 19:07:00,1,16,98
3190,2009-05-13 19:08:00,1,16,93
3190,2009-05-13 19:09:00,1,18,94
3190,2009-05-13 19:10:00,1,22,94
3190,2009-05-13 19:11:00,1,14,98
3190,2009-05-13 19:12:00,1,23,96
3190,2009-05-13 19:13:00,1,16,97
3190,2009-05-13 19:14:00,1,16,93
3190,2009-05-13 19:15:00,1,20,96
3190,2009-05-13 19:16:00,1,16,91
3190,2009-05-13 19:17:00,1,16,90
3190,2009-05-13 19:18:00,1,22,93
3190,2009-05-13 19:19:00,1,20,96
3190,2009-05-13 19:20:00,1,16,94
3190,2009-05-13 19:21:00,1,16,93
3190,2009-05-13 19:22:00,1,17,92
3190,2009-05-13 19:23:00,1,16,95
3190,2009-05-13 19:24:00,1,13,85
3190,2009-05-13 19:25:00,1,20,90
3190,2009-05-13 19:26:00,1,11,96
3190,2009-05-13 19:27:00,1,20,99
3190,2009-05-13 19:28:00,1,19,93
3190,2009-05-13 19:29:00,1,18,92
3190,2009-05-13 19:30:00,1,10,91
3190,2009-05-13 19:31:00,1,15,89
3190,2009-05-13 19:32:00,1,13,91
3190,2009-05-13 19:33:00,1,18,97
3190,2009-05-13 19:34:00,1,11,99
3190,2009-05-13 19:35:00,1,14,97
3190,2009-05-13 19:36:00,1,17,94
3190,2009-05-13 19:37:00,1,12,94
3190,2009-05-13 19:38:00,1,16,94
3190,2009-05-13 19:39:00,1,16,98
3190,2009-05-13 19:40:00,1,12,99
3190,2009-05-13 19:41:00,1,13,97
3190,2009-05-13 19:42:00,1,17,93
3190,2009-05-13 19:43:00,1,18,90
3190,2009-05-13 19:44:00,1,19,95
3190,2009-05-13 19:45:00,1,15,97
3190,2009-05-13 19:46:00,1,13,94
3190,2009-05-13 19:47:00,1,16,100
3190,2009-05-13 19:48:00,1,18,95
3190,2009-05-13 19:49:00,1,18,90
3190,2009-05-13 19:50:00,1,14,94
3190,2009-05-13 19:51:00,1,11,98
3190,2009-05-13 19:52:00,1,13,95
3190,2009-05-13 19:53:00,1,16,91
3190,2009-05-13 19:54:00,1,14,94
3190,2009-05-13 19:55:00,0,4,254
3190,2009-05-13 19:56:00,1,11,90
3190,2009-05-13 19:57:00,1,11,91
3190,2009-05-13 19:58:00,1,13,94
3190,2009-05-13 19:59:00,1,14,88
